 ,Area,Mean,Min,Max,X,Y
289,0,3897,3897,3897,1335,1156
290,0,3891,3891,3891,713,483
291,0,3890,3890,3890,1697,1360
292,0,3879,3879,3879,1556,1265
293,0,3877,3877,3877,1176,500
294,0,3875,3875,3875,1959,1852
295,0,3866,3866,3866,1650,1449
296,0,3861,3861,3861,1340,1733
297,0,3859,3859,3859,1558,1368
298,0,3859,3859,3859,1280,1226
299,0,3857,3857,3857,1691,1442
300,0,3852,3852,3852,742,1226
301,0,3844,3844,3844,1385,1231
302,0,3844,3844,3844,1138,305
303,0,3843,3843,3843,1199,398
304,0,3832,3832,3832,1257,1717
305,0,3832,3832,3832,1590,1339
306,0,3821,3821,3821,531,367
307,0,3812,3812,3812,454,1413
308,0,3808,3808,3808,800,1856
309,0,3808,3808,3808,1903,1824
310,0,3803,3803,3803,1032,1006
311,0,3799,3799,3799,1123,1358
312,0,3794,3794,3794,871,336
313,0,3790,3790,3790,546,422
314,0,3789,3789,3789,1636,1499
315,0,3789,3789,3789,1127,223
316,0,3787,3787,3787,916,148
317,0,3781,3781,3781,1140,1583
318,0,3780,3780,3780,1149,271
319,0,3774,3774,3774,788,646
320,0,3770,3770,3770,584,882
321,0,3770,3770,3770,1147,5
322,0,3765,3765,3765,705,1195
323,0,3763,3763,3763,1016,1140
324,0,3756,3756,3756,1071,347
325,0,3754,3754,3754,620,602
326,0,3749,3749,3749,603,948
327,0,3749,3749,3749,649,447
328,0,3749,3749,3749,1170,229
329,0,3743,3743,3743,1103,580
330,0,3738,3738,3738,1667,1463
331,0,3734,3734,3734,984,1201
332,0,3734,3734,3734,621,1180
333,0,3720,3720,3720,983,1356
334,0,3716,3716,3716,628,458
335,0,3713,3713,3713,1015,5
336,0,3711,3711,3711,1043,1700
337,0,3711,3711,3711,956,1087
338,0,3707,3707,3707,1709,1811
339,0,3707,3707,3707,426,1688
340,0,3702,3702,3702,699,1281
341,0,3698,3698,3698,1666,1515
342,0,3693,3693,3693,1118,524
343,0,3691,3691,3691,1209,881
344,0,3689,3689,3689,1734,1827
345,0,3689,3689,3689,1152,952
346,0,3689,3689,3689,678,160
347,0,3688,3688,3688,1897,1715
348,0,3686,3686,3686,504,1572
349,0,3682,3682,3682,1254,1513
350,0,3678,3678,3678,1227,1118
351,0,3678,3678,3678,522,411
352,0,3677,3677,3677,745,731
353,0,3673,3673,3673,1524,1637
354,0,3669,3669,3669,1219,908
355,0,3668,3668,3668,1364,1216
356,0,3666,3666,3666,955,577
357,0,3664,3664,3664,1106,1514
358,0,3664,3664,3664,993,1128
359,0,3653,3653,3653,1218,1196
360,0,3651,3651,3651,1801,1937
361,0,3633,3633,3633,1366,1837
362,0,3632,3632,3632,1578,1395
363,0,3630,3630,3630,806,629
364,0,3626,3626,3626,724,1542
365,0,3623,3623,3623,496,1193
366,0,3617,3617,3617,323,1905
367,0,3617,3617,3617,1693,1821
368,0,3614,3614,3614,670,1314
369,0,3614,3614,3614,699,1077
370,0,3608,3608,3608,538,1300
371,0,3606,3606,3606,516,1275
372,0,3605,3605,3605,597,581
373,0,3603,3603,3603,768,791
374,0,3601,3601,3601,1153,551
375,0,3597,3597,3597,1150,1277
376,0,3597,3597,3597,941,1168
377,0,3597,3597,3597,533,901
378,0,3590,3590,3590,704,1355
379,0,3588,3588,3588,746,1788
380,0,3588,3588,3588,794,576
381,0,3586,3586,3586,730,1716
382,0,3581,3581,3581,713,1347
383,0,3577,3577,3577,1469,1584
384,0,3574,3574,3574,1041,231
385,0,3570,3570,3570,1700,1925
386,0,3570,3570,3570,603,1258
387,0,3565,3565,3565,1225,805
388,0,3561,3561,3561,877,1403
389,0,3549,3549,3549,584,499
390,0,3545,3545,3545,449,1217
391,0,3543,3543,3543,1050,1348
392,0,3540,3540,3540,914,24
393,0,3534,3534,3534,1023,1437
394,0,3531,3531,3531,603,801
395,0,3529,3529,3529,1408,1504
396,0,3514,3514,3514,1263,1178
397,0,3513,3513,3513,371,1256
398,0,3513,3513,3513,1044,1148
399,0,3509,3509,3509,1392,1577
400,0,3502,3502,3502,987,655
401,0,3500,3500,3500,1119,33
402,0,3498,3498,3498,1773,1803
403,0,3493,3493,3493,1503,1914
404,0,3493,3493,3493,773,1527
405,0,3487,3487,3487,1016,711
406,0,3484,3484,3484,1492,1812
407,0,3484,3484,3484,920,527
408,0,3478,3478,3478,537,1130
409,0,3476,3476,3476,1223,1621
410,0,3476,3476,3476,638,35
411,0,3471,3471,3471,1027,1737
412,0,3471,3471,3471,700,38
413,0,3467,3467,3467,421,1414
414,0,3464,3464,3464,934,2039
415,0,3464,3464,3464,1685,1536
416,0,3460,3460,3460,1104,639
417,0,3458,3458,3458,1063,182
418,0,3455,3455,3455,1320,2009
419,0,3455,3455,3455,1691,1858
420,0,3455,3455,3455,1232,983
421,0,3455,3455,3455,1040,530
422,0,3453,3453,3453,1677,1609
423,0,3451,3451,3451,952,1957
424,0,3449,3449,3449,1906,1688
425,0,3444,3444,3444,1143,1629
426,0,3440,3440,3440,1035,1324
427,0,3437,3437,3437,512,1392
428,0,3437,3437,3437,444,1002
429,0,3430,3430,3430,1511,1873
430,0,3428,3428,3428,1044,1591
431,0,3428,3428,3428,558,1293
432,0,3419,3419,3419,1787,1884
433,0,3417,3417,3417,1019,1020
434,0,3413,3413,3413,472,1266
435,0,3411,3411,3411,1704,1807
436,0,3411,3411,3411,1228,1195
437,0,3411,3411,3411,1154,790
438,0,3408,3408,3408,857,1428
439,0,3408,3408,3408,1094,710
440,0,3408,3408,3408,958,118
441,0,3402,3402,3402,973,1330
442,0,3402,3402,3402,676,436
443,0,3401,3401,3401,548,1113
444,0,3395,3395,3395,468,591
445,0,3392,3392,3392,845,81
446,0,3388,3388,3388,704,353
447,0,3386,3386,3386,1279,1332
448,0,3383,3383,3383,675,660
449,0,3383,3383,3383,679,457
450,0,3379,3379,3379,985,1155
451,0,3377,3377,3377,830,358
452,0,3375,3375,3375,498,1061
453,0,3374,3374,3374,909,1394
454,0,3372,3372,3372,684,917
455,0,3368,3368,3368,759,538
456,0,3363,3363,3363,1823,1958
457,0,3361,3361,3361,650,1275
458,0,3361,3361,3361,984,645
459,0,3357,3357,3357,1572,1876
460,0,3354,3354,3354,662,559
461,0,3352,3352,3352,579,910
462,0,3348,3348,3348,1763,1691
463,0,3347,3347,3347,574,615
464,0,3345,3345,3345,1871,1713
465,0,3345,3345,3345,978,1222
466,0,3343,3343,3343,1119,1636
467,0,3343,3343,3343,496,908
468,0,3339,3339,3339,417,928
469,0,3336,3336,3336,534,1817
470,0,3334,3334,3334,366,1702
471,0,3332,3332,3332,1031,742
472,0,3330,3330,3330,1868,1643
473,0,3327,3327,3327,2027,1637
474,0,3325,3325,3325,982,608
475,0,3325,3325,3325,532,510
476,0,3323,3323,3323,1507,1742
477,0,3323,3323,3323,930,1439
478,0,3321,3321,3321,709,1154
479,0,3319,3319,3319,999,1325
480,0,3307,3307,3307,1172,1079
481,0,3303,3303,3303,1046,769
482,0,3300,3300,3300,1742,1793
483,0,3300,3300,3300,1767,1779
484,0,3300,3300,3300,1203,969
485,0,3298,3298,3298,1348,1653
486,0,3298,3298,3298,1093,1557
487,0,3296,3296,3296,1193,1468
488,0,3296,3296,3296,557,289
489,0,3294,3294,3294,589,433
490,0,3292,3292,3292,1933,1733
491,0,3289,3289,3289,672,1539
492,0,3289,3289,3289,693,189
493,0,3287,3287,3287,831,403
494,0,3283,3283,3283,750,397
495,0,3282,3282,3282,560,559
496,0,3274,3274,3274,1689,1781
497,0,3274,3274,3274,773,1679
498,0,3274,3274,3274,750,1114
499,0,3273,3273,3273,1911,1746
500,0,3273,3273,3273,863,373
501,0,3269,3269,3269,583,530
502,0,3265,3265,3265,475,1426
503,0,3264,3264,3264,857,435
504,0,3262,3262,3262,754,647
505,0,3258,3258,3258,997,708
506,0,3256,3256,3256,1751,1835
507,0,3256,3256,3256,471,938
508,0,3256,3256,3256,868,26
509,0,3255,3255,3255,590,1699
510,0,3255,3255,3255,554,449
511,0,3249,3249,3249,1881,1750
512,0,3249,3249,3249,1067,1390
513,0,3247,3247,3247,1716,1762
514,0,3247,3247,3247,627,775
515,0,3247,3247,3247,631,750
516,0,3244,3244,3244,1873,1687
517,0,3242,3242,3242,1758,1786
518,0,3240,3240,3240,1749,1855
519,0,3240,3240,3240,993,802
520,0,3240,3240,3240,995,584
521,0,3238,3238,3238,466,894
522,0,3236,3236,3236,637,972
523,0,3235,3235,3235,980,625
524,0,3231,3231,3231,661,715
525,0,3231,3231,3231,525,714
526,0,3229,3229,3229,1321,1344
527,0,3229,3229,3229,529,671
528,0,3229,3229,3229,639,100
529,0,3224,3224,3224,1875,1753
530,0,3224,3224,3224,676,675
531,0,3222,3222,3222,1050,608
532,0,3215,3215,3215,1838,2038
533,0,3215,3215,3215,470,1043
534,0,3197,3197,3197,1829,1796
535,0,3197,3197,3197,1723,1698
536,0,3195,3195,3195,626,120
537,0,3191,3191,3191,807,548
538,0,3184,3184,3184,1059,550
539,0,3179,3179,3179,602,1132
540,0,3179,3179,3179,479,553
541,0,3177,3177,3177,707,608
542,0,3175,3175,3175,470,2012
543,0,3172,3172,3172,780,394
544,0,3170,3170,3170,666,164
545,0,3163,3163,3163,1665,1798
546,0,3163,3163,3163,1329,1405
547,0,3161,3161,3161,1810,1791
548,0,3159,3159,3159,1158,897
549,0,3157,3157,3157,1009,601
550,0,3154,3154,3154,976,472
551,0,3143,3143,3143,623,1426
552,0,3139,3139,3139,1118,1306
553,0,3139,3139,3139,584,1209
554,0,3139,3139,3139,705,746
555,0,3135,3135,3135,729,663
556,0,3132,3132,3132,761,1152
557,0,3132,3132,3132,603,855
558,0,3123,3123,3123,927,940
559,0,3121,3121,3121,615,995
560,0,3119,3119,3119,788,1370
561,0,3119,3119,3119,881,470
562,0,3117,3117,3117,943,1658
563,0,3117,3117,3117,1020,1089
564,0,3112,3112,3112,530,1120
565,0,3107,3107,3107,1080,1897
566,0,3107,3107,3107,1157,1416
567,0,3103,3103,3103,729,938
568,0,3099,3099,3099,772,964
569,0,3098,3098,3098,779,1273
570,0,3098,3098,3098,589,1214
571,0,3096,3096,3096,873,999
572,0,3087,3087,3087,1607,1695
573,0,3087,3087,3087,1103,997
574,0,3085,3085,3085,1587,1886
575,0,3081,3081,3081,1786,2035
576,0,3081,3081,3081,205,1749
577,0,3078,3078,3078,1281,1866
578,0,3074,3074,3074,1332,1693
579,0,3074,3074,3074,905,1366
580,0,3071,3071,3071,1874,1896
581,0,3069,3069,3069,1348,1744
582,0,3069,3069,3069,462,1309
583,0,3069,3069,3069,1015,610
584,0,3061,3061,3061,1331,2014
585,0,3060,3060,3060,1231,1299
586,0,3058,3058,3058,1466,2034
587,0,3058,3058,3058,697,957
588,0,3054,3054,3054,423,1159
589,0,3052,3052,3052,1411,1594
590,0,3047,3047,3047,1377,1831
591,0,3047,3047,3047,1064,779
592,0,3045,3045,3045,1054,719
593,0,3042,3042,3042,579,1874
594,0,3040,3040,3040,1741,1923
595,0,3040,3040,3040,1917,1879
596,0,3040,3040,3040,951,1036
597,0,3036,3036,3036,912,1806
598,0,3024,3024,3024,675,1189
599,0,3009,3009,3009,1406,1607
600,0,3006,3006,3006,1257,1669
601,0,3002,3002,3002,608,1661
602,0,2998,2998,2998,1635,1826
603,0,2993,2993,2993,945,881
604,0,2988,2988,2988,353,1789
605,0,2988,2988,2988,1292,1419
606,0,2988,2988,2988,1079,706
607,0,2986,2986,2986,1163,1088
608,0,2979,2979,2979,621,2035
609,0,2979,2979,2979,429,1184
610,0,2977,2977,2977,1046,1930
611,0,2977,2977,2977,833,1150
612,0,2975,2975,2975,1311,1507
613,0,2960,2960,2960,1453,2026
614,0,2960,2960,2960,484,1494
615,0,2959,2959,2959,1024,873
616,0,2957,2957,2957,467,1785
617,0,2948,2948,2948,1537,1769
618,0,2942,2942,2942,934,1105
619,0,2935,2935,2935,904,1449
620,0,2935,2935,2935,540,1239
621,0,2933,2933,2933,1152,1152
622,0,2930,2930,2930,1563,1847
623,0,2930,2930,2930,578,1419
624,0,2928,2928,2928,1349,1982
625,0,2923,2923,2923,915,2015
626,0,2921,2921,2921,1739,1887
627,0,2919,2919,2919,1880,1925
628,0,2919,2919,2919,1372,1896
629,0,2908,2908,2908,474,1710
630,0,2906,2906,2906,616,1486
631,0,2906,2906,2906,932,1410
632,0,2905,2905,2905,1119,937
633,0,2905,2905,2905,1064,725
634,0,2894,2894,2894,944,1132
635,0,2892,2892,2892,1100,803
636,0,2890,2890,2890,533,2019
637,0,2888,2888,2888,1803,2036
638,0,2886,2886,2886,886,1105
639,0,2886,2886,2886,810,890
640,0,2885,2885,2885,1114,972
641,0,2883,2883,2883,500,1974
642,0,2879,2879,2879,1754,1913
643,0,2874,2874,2874,716,1223
644,0,2872,2872,2872,1344,2016
645,0,2872,2872,2872,982,1665
646,0,2870,2870,2870,444,1506
647,0,2868,2868,2868,1185,1524
648,0,2865,2865,2865,1441,1953
649,0,2863,2863,2863,59,1688
650,0,2859,2859,2859,1446,1870
651,0,2858,2858,2858,118,1590
652,0,2847,2847,2847,745,1820
653,0,2845,2845,2845,1622,1949
654,0,2845,2845,2845,1253,1465
655,0,2845,2845,2845,771,1038
656,0,2843,2843,2843,1141,1336
657,0,2838,2838,2838,739,1479
658,0,2832,2832,2832,834,1137
659,0,2827,2827,2827,1433,1765
660,0,2820,2820,2820,920,1558
661,0,2818,2818,2818,258,1749
662,0,2816,2816,2816,1132,1762
663,0,2813,2813,2813,1897,2034
664,0,2811,2811,2811,654,1753
665,0,2811,2811,2811,1080,1277
666,0,2807,2807,2807,644,1952
667,0,2798,2798,2798,793,1339
668,0,2796,2796,2796,876,1839
669,0,2796,2796,2796,118,1816
670,0,2793,2793,2793,92,1872
671,0,2793,2793,2793,749,1457
672,0,2789,2789,2789,1713,1913
673,0,2789,2789,2789,154,1568
674,0,2785,2785,2785,1570,1917
675,0,2785,2785,2785,1644,1885
676,0,2785,2785,2785,1489,1775
677,0,2784,2784,2784,663,1722
678,0,2784,2784,2784,1206,1509
679,0,2782,2782,2782,656,1331
680,0,2776,2776,2776,1626,1969
681,0,2769,2769,2769,1303,1711
682,0,2767,2767,2767,574,1742
683,0,2764,2764,2764,1842,1953
684,0,2764,2764,2764,1312,1595
685,0,2758,2758,2758,1225,1693
686,0,2758,2758,2758,818,1497
687,0,2753,2753,2753,1500,1811
688,0,2751,2751,2751,1336,1881
689,0,2748,2748,2748,1204,2028
690,0,2748,2748,2748,752,1624
691,0,2748,2748,2748,846,1405
692,0,2744,2744,2744,256,1572
693,0,2740,2740,2740,655,1695
694,0,2737,2737,2737,1567,2032
695,0,2735,2735,2735,578,1678
696,0,2730,2730,2730,1070,1173
697,0,2726,2726,2726,914,1009
698,0,2721,2721,2721,1116,1951
699,0,2719,2719,2719,740,2032
700,0,2717,2717,2717,560,1822
701,0,2713,2713,2713,921,2013
702,0,2712,2712,2712,536,1747
703,0,2710,2710,2710,1075,925
704,0,2708,2708,2708,589,1974
705,0,2697,2697,2697,1509,2003
706,0,2693,2693,2693,1008,1707
707,0,2686,2686,2686,1127,1434
708,0,2677,2677,2677,971,1038
709,0,2668,2668,2668,1186,1810
710,0,2665,2665,2665,943,1574
711,0,2657,2657,2657,1060,891
712,0,2656,2656,2656,97,1643
713,0,2654,2654,2654,1340,1798
714,0,2652,2652,2652,7,1958
715,0,2648,2648,2648,2049,1633
716,0,2647,2647,2647,1194,1509
717,0,2645,2645,2645,1783,2021
718,0,2645,2645,2645,300,1889
719,0,2643,2643,2643,600,1645
720,0,2641,2641,2641,787,2050
721,0,2641,2641,2641,775,1889
722,0,2634,2634,2634,1133,1881
723,0,2634,2634,2634,773,1474
724,0,2632,2632,2632,1072,1530
725,0,2629,2629,2629,1352,1786
726,0,2627,2627,2627,555,1855
727,0,2625,2625,2625,845,1890
728,0,2623,2623,2623,1724,2023
729,0,2616,2616,2616,576,1555
730,0,2614,2614,2614,991,1385
731,0,2610,2610,2610,710,1984
732,0,2603,2603,2603,1144,1538
733,0,2601,2601,2601,1115,1444
734,0,2600,2600,2600,1007,1829
