 ,Area,Mean,Min,Max,X,Y
407,0,3830,3830,3830,467,1142
408,0,3828,3828,3828,879,989
409,0,3822,3822,3822,1597,1540
410,0,3821,3821,3821,1433,622
411,0,3820,3820,3820,19,1930
412,0,3813,3813,3813,1865,866
413,0,3812,3812,3812,489,1780
414,0,3806,3806,3806,383,1357
415,0,3805,3805,3805,1318,1047
416,0,3804,3804,3804,24,1365
417,0,3803,3803,3803,1753,591
418,0,3802,3802,3802,209,1351
419,0,3800,3800,3800,932,409
420,0,3800,3800,3800,1331,147
421,0,3799,3799,3799,318,1051
422,0,3797,3797,3797,551,1341
423,0,3796,3796,3796,303,1861
424,0,3793,3793,3793,637,1481
425,0,3786,3786,3786,1191,780
426,0,3784,3784,3784,1293,1464
427,0,3782,3782,3782,1003,1103
428,0,3779,3779,3779,533,1678
429,0,3778,3778,3778,304,1298
430,0,3771,3771,3771,977,1001
431,0,3769,3769,3769,589,582
432,0,3768,3768,3768,1103,1510
433,0,3766,3766,3766,1481,805
434,0,3766,3766,3766,1781,271
435,0,3763,3763,3763,1182,1425
436,0,3747,3747,3747,604,1476
437,0,3744,3744,3744,245,908
438,0,3743,3743,3743,448,1573
439,0,3735,3735,3735,1777,612
440,0,3728,3728,3728,1388,969
441,0,3728,3728,3728,249,884
442,0,3722,3722,3722,1374,189
443,0,3721,3721,3721,1185,973
444,0,3720,3720,3720,726,761
445,0,3716,3716,3716,758,1180
446,0,3714,3714,3714,914,927
447,0,3713,3713,3713,1437,1204
448,0,3712,3712,3712,1926,271
449,0,3710,3710,3710,1905,973
450,0,3710,3710,3710,980,601
451,0,3708,3708,3708,1775,626
452,0,3699,3699,3699,1099,626
453,0,3698,3698,3698,1625,386
454,0,3697,3697,3697,11,1350
455,0,3696,3696,3696,1616,1058
456,0,3693,3693,3693,204,478
457,0,3690,3690,3690,1001,924
458,0,3690,3690,3690,1571,510
459,0,3685,3685,3685,30,1515
460,0,3680,3680,3680,1243,750
461,0,3680,3680,3680,1622,747
462,0,3676,3676,3676,597,648
463,0,3671,3671,3671,1357,649
464,0,3670,3670,3670,1767,1328
465,0,3668,3668,3668,11,1717
466,0,3668,3668,3668,279,1234
467,0,3663,3663,3663,331,746
468,0,3662,3662,3662,1187,1387
469,0,3661,3661,3661,270,788
470,0,3658,3658,3658,1280,1061
471,0,3657,3657,3657,1688,1337
472,0,3657,3657,3657,762,912
473,0,3647,3647,3647,1434,753
474,0,3644,3644,3644,115,1306
475,0,3642,3642,3642,1384,577
476,0,3641,3641,3641,1170,1495
477,0,3641,3641,3641,54,855
478,0,3640,3640,3640,1655,526
479,0,3639,3639,3639,472,1699
480,0,3636,3636,3636,588,1463
481,0,3627,3627,3627,1841,1005
482,0,3624,3624,3624,591,1661
483,0,3621,3621,3621,243,1368
484,0,3619,3619,3619,567,1165
485,0,3618,3618,3618,352,1364
486,0,3616,3616,3616,64,822
487,0,3616,3616,3616,911,506
488,0,3613,3613,3613,441,1142
489,0,3607,3607,3607,122,700
490,0,3604,3604,3604,1234,1814
491,0,3603,3603,3603,77,1833
492,0,3603,3603,3603,1283,1353
493,0,3603,3603,3603,1645,647
494,0,3601,3601,3601,367,654
495,0,3600,3600,3600,1614,1166
496,0,3600,3600,3600,1221,501
497,0,3600,3600,3600,1240,104
498,0,3598,3598,3598,449,1587
499,0,3597,3597,3597,819,1753
500,0,3596,3596,3596,1374,1172
501,0,3594,3594,3594,1892,573
502,0,3593,3593,3593,529,858
503,0,3591,3591,3591,1628,478
504,0,3590,3590,3590,126,1421
505,0,3589,3589,3589,1368,1604
506,0,3586,3586,3586,928,1177
507,0,3583,3583,3583,1771,468
508,0,3581,3581,3581,1561,1341
509,0,3579,3579,3579,870,1800
510,0,3578,3578,3578,1576,874
511,0,3577,3577,3577,1503,1039
512,0,3576,3576,3576,1360,115
513,0,3569,3569,3569,48,1797
514,0,3569,3569,3569,904,891
515,0,3564,3564,3564,952,1651
516,0,3563,3563,3563,44,1411
517,0,3562,3562,3562,311,1546
518,0,3558,3558,3558,289,1144
519,0,3558,3558,3558,1323,515
520,0,3556,3556,3556,1945,1696
521,0,3555,3555,3555,982,688
522,0,3554,3554,3554,1700,1859
523,0,3553,3553,3553,797,1264
524,0,3552,3552,3552,758,1295
525,0,3550,3550,3550,502,1827
526,0,3549,3549,3549,1740,704
527,0,3546,3546,3546,1839,1061
528,0,3546,3546,3546,1515,941
529,0,3546,3546,3546,807,906
530,0,3545,3545,3545,1519,447
531,0,3542,3542,3542,537,1753
532,0,3541,3541,3541,375,1677
533,0,3535,3535,3535,1821,1857
534,0,3532,3532,3532,1576,1259
535,0,3530,3530,3530,1356,1082
536,0,3530,3530,3530,1578,482
537,0,3527,3527,3527,1220,1366
538,0,3527,3527,3527,1772,597
539,0,3526,3526,3526,402,1110
540,0,3526,3526,3526,957,581
541,0,3522,3522,3522,158,1731
542,0,3522,3522,3522,106,1498
543,0,3519,3519,3519,1177,1010
544,0,3518,3518,3518,95,1746
545,0,3517,3517,3517,1515,746
546,0,3514,3514,3514,430,1800
547,0,3512,3512,3512,1539,874
548,0,3510,3510,3510,1915,318
549,0,3509,3509,3509,1562,1370
550,0,3509,3509,3509,1375,227
551,0,3504,3504,3504,1735,1656
552,0,3504,3504,3504,950,735
553,0,3500,3500,3500,174,1623
554,0,3499,3499,3499,885,1880
555,0,3499,3499,3499,926,643
556,0,3497,3497,3497,247,1684
557,0,3490,3490,3490,111,856
558,0,3485,3485,3485,1496,752
559,0,3481,3481,3481,89,663
560,0,3480,3480,3480,549,1714
561,0,3480,3480,3480,1209,1220
562,0,3480,3480,3480,204,822
563,0,3478,3478,3478,2,1457
564,0,3476,3476,3476,808,739
565,0,3474,3474,3474,1379,1202
566,0,3465,3465,3465,935,1729
567,0,3462,3462,3462,546,1787
568,0,3459,3459,3459,198,1207
569,0,3459,3459,3459,661,1099
570,0,3459,3459,3459,1108,1027
571,0,3459,3459,3459,1420,773
572,0,3457,3457,3457,201,1345
573,0,3457,3457,3457,439,767
574,0,3454,3454,3454,427,1436
575,0,3453,3453,3453,973,1357
576,0,3453,3453,3453,1083,976
577,0,3451,3451,3451,10,1791
578,0,3450,3450,3450,1720,1315
579,0,3449,3449,3449,1137,1264
580,0,3449,3449,3449,1847,1102
581,0,3448,3448,3448,1808,932
582,0,3448,3448,3448,1703,603
583,0,3447,3447,3447,270,1582
584,0,3446,3446,3446,866,1750
585,0,3445,3445,3445,1100,696
586,0,3444,3444,3444,1090,789
587,0,3442,3442,3442,1161,950
588,0,3442,3442,3442,1087,454
589,0,3441,3441,3441,1503,1180
590,0,3440,3440,3440,172,1450
591,0,3436,3436,3436,36,1177
592,0,3431,3431,3431,1895,1577
593,0,3431,3431,3431,1422,1242
594,0,3431,3431,3431,1500,758
595,0,3429,3429,3429,1317,1532
596,0,3428,3428,3428,936,977
597,0,3425,3425,3425,1335,1267
598,0,3425,3425,3425,1657,140
599,0,3423,3423,3423,10,1281
600,0,3421,3421,3421,1793,1049
601,0,3416,3416,3416,1297,984
602,0,3413,3413,3413,1856,1296
603,0,3412,3412,3412,575,779
604,0,3410,3410,3410,1827,1925
605,0,3408,3408,3408,1335,1705
606,0,3404,3404,3404,1930,1628
607,0,3404,3404,3404,1345,581
608,0,3403,3403,3403,1854,289
609,0,3401,3401,3401,1254,800
610,0,3398,3398,3398,219,1754
611,0,3398,3398,3398,1766,463
612,0,3397,3397,3397,1901,1175
613,0,3393,3393,3393,1798,194
614,0,3391,3391,3391,56,1596
615,0,3389,3389,3389,513,1620
616,0,3389,3389,3389,1960,1349
617,0,3387,3387,3387,1192,1690
618,0,3384,3384,3384,1291,530
619,0,3384,3384,3384,1479,466
620,0,3381,3381,3381,1261,831
621,0,3376,3376,3376,1615,930
622,0,3374,3374,3374,1413,969
623,0,3373,3373,3373,373,1055
624,0,3371,3371,3371,55,1613
625,0,3371,3371,3371,1386,518
626,0,3370,3370,3370,1596,193
627,0,3369,3369,3369,1202,430
628,0,3366,3366,3366,1518,547
629,0,3365,3365,3365,1406,666
630,0,3364,3364,3364,565,1144
631,0,3363,3363,3363,1108,473
632,0,3361,3361,3361,364,1083
633,0,3360,3360,3360,785,745
634,0,3359,3359,3359,1306,394
635,0,3358,3358,3358,1489,1131
636,0,3358,3358,3358,1540,413
637,0,3352,3352,3352,1497,1960
638,0,3352,3352,3352,1061,1566
639,0,3352,3352,3352,691,1345
640,0,3351,3351,3351,126,1391
641,0,3351,3351,3351,1812,711
642,0,3348,3348,3348,1795,961
643,0,3347,3347,3347,1803,1388
644,0,3347,3347,3347,168,693
645,0,3345,3345,3345,1358,801
646,0,3339,3339,3339,1085,1290
647,0,3338,3338,3338,663,1239
648,0,3337,3337,3337,781,1142
649,0,3335,3335,3335,622,1472
650,0,3335,3335,3335,1131,453
651,0,3334,3334,3334,1417,258
652,0,3333,3333,3333,1287,1070
653,0,3329,3329,3329,836,1883
654,0,3328,3328,3328,164,1781
655,0,3328,3328,3328,914,1722
656,0,3327,3327,3327,143,882
657,0,3326,3326,3326,652,1344
658,0,3325,3325,3325,221,1194
659,0,3325,3325,3325,616,1013
660,0,3324,3324,3324,1958,1764
661,0,3324,3324,3324,1643,916
662,0,3322,3322,3322,539,855
663,0,3320,3320,3320,1113,1328
664,0,3320,3320,3320,1523,405
665,0,3318,3318,3318,1383,1901
666,0,3318,3318,3318,1058,776
667,0,3318,3318,3318,783,680
668,0,3316,3316,3316,1773,677
669,0,3314,3314,3314,1692,1020
670,0,3314,3314,3314,535,905
671,0,3311,3311,3311,572,837
672,0,3310,3310,3310,1588,1946
673,0,3309,3309,3309,375,1130
