 ,Area,Mean,Min,Max,X,Y
789,0,584,584,584,490,911
790,0,584,584,584,1792,644
791,0,584,584,584,1064,570
792,0,584,584,584,1744,304
793,0,584,584,584,1611,33
794,0,583,583,583,814,1318
795,0,583,583,583,921,123
796,0,582,582,582,475,968
797,0,582,582,582,48,898
798,0,582,582,582,1745,559
799,0,581,581,581,914,1383
800,0,581,581,581,48,1082
801,0,581,581,581,1009,1068
802,0,581,581,581,1300,1053
803,0,581,581,581,938,133
804,0,580,580,580,1098,1088
805,0,580,580,580,867,882
806,0,580,580,580,1651,512
807,0,580,580,580,1612,287
808,0,580,580,580,1179,87
809,0,579,579,579,852,1348
810,0,579,579,579,719,25
811,0,578,578,578,305,1478
812,0,578,578,578,62,1121
813,0,578,578,578,885,964
814,0,578,578,578,747,883
815,0,577,577,577,1332,1394
816,0,577,577,577,369,1023
817,0,577,577,577,1443,977
818,0,577,577,577,1362,378
819,0,577,577,577,385,369
820,0,577,577,577,761,363
821,0,577,577,577,661,289
822,0,576,576,576,90,1201
823,0,576,576,576,244,1164
824,0,576,576,576,391,1010
825,0,576,576,576,1770,972
826,0,576,576,576,1111,293
827,0,575,575,575,1599,1345
828,0,575,575,575,116,587
829,0,575,575,575,880,575
830,0,575,575,575,76,282
831,0,575,575,575,1289,81
832,0,574,574,574,551,1361
833,0,574,574,574,1656,1243
834,0,574,574,574,1416,1224
835,0,574,574,574,75,1187
836,0,574,574,574,1468,1162
837,0,574,574,574,1706,492
838,0,574,574,574,971,205
839,0,573,573,573,140,1442
840,0,573,573,573,238,1325
841,0,573,573,573,146,1292
842,0,573,573,573,90,11
843,0,572,572,572,215,1418
844,0,572,572,572,795,1191
845,0,572,572,572,558,1147
846,0,572,572,572,479,987
847,0,572,572,572,577,873
848,0,572,572,572,1487,395
849,0,572,572,572,1847,376
850,0,572,572,572,621,269
851,0,571,571,571,141,342
852,0,570,570,570,1819,1076
853,0,570,570,570,50,853
854,0,570,570,570,368,693
855,0,569,569,569,420,1045
856,0,569,569,569,967,996
857,0,569,569,569,1607,976
858,0,569,569,569,930,939
859,0,569,569,569,1701,840
860,0,569,569,569,1464,703
861,0,569,569,569,1232,603
862,0,569,569,569,1202,401
863,0,569,569,569,1134,86
864,0,569,569,569,134,47
865,0,568,568,568,1129,1278
866,0,568,568,568,169,752
867,0,568,568,568,1566,653
868,0,568,568,568,153,454
869,0,568,568,568,474,211
870,0,568,568,568,600,27
871,0,567,567,567,1863,1362
872,0,567,567,567,1286,1223
873,0,567,567,567,1727,914
874,0,567,567,567,1052,572
875,0,567,567,567,333,244
876,0,566,566,566,786,150
877,0,566,566,566,1207,40
878,0,565,565,565,444,1307
879,0,565,565,565,1082,1233
880,0,565,565,565,813,807
881,0,565,565,565,277,591
882,0,564,564,564,1329,1234
883,0,564,564,564,1229,904
884,0,564,564,564,639,606
