 ,Area,Mean,Min,Max,X,Y
461,0,4633,4633,4633,736,304
462,0,4633,4633,4633,1490,120
463,0,4631,4631,4631,1830,745
464,0,4630,4630,4630,1389,724
465,0,4605,4605,4605,673,982
466,0,4605,4605,4605,1650,252
467,0,4603,4603,4603,545,1459
468,0,4603,4603,4603,1117,763
469,0,4595,4595,4595,22,1571
470,0,4591,4591,4591,1869,283
471,0,4590,4590,4590,1940,1357
472,0,4583,4583,4583,688,645
473,0,4582,4582,4582,1488,74
474,0,4579,4579,4579,1301,1249
475,0,4563,4563,4563,442,1445
476,0,4563,4563,4563,667,349
477,0,4561,4561,4561,1037,148
478,0,4560,4560,4560,1241,909
479,0,4556,4556,4556,49,835
480,0,4544,4544,4544,809,1488
481,0,4541,4541,4541,1235,1409
482,0,4536,4536,4536,1864,12
483,0,4535,4535,4535,51,1419
484,0,4520,4520,4520,1836,1425
485,0,4520,4520,4520,610,722
486,0,4516,4516,4516,662,285
487,0,4509,4509,4509,777,825
488,0,4508,4508,4508,1580,788
489,0,4506,4506,4506,1150,1434
490,0,4505,4505,4505,417,786
491,0,4499,4499,4499,1989,68
492,0,4497,4497,4497,634,1567
493,0,4497,4497,4497,654,889
494,0,4490,4490,4490,801,1251
495,0,4489,4489,4489,1156,795
496,0,4489,4489,4489,1155,588
497,0,4487,4487,4487,1938,1451
498,0,4485,4485,4485,519,1220
499,0,4479,4479,4479,425,1629
500,0,4478,4478,4478,584,1327
501,0,4475,4475,4475,1,357
502,0,4471,4471,4471,486,716
503,0,4470,4470,4470,35,291
504,0,4469,4469,4469,1743,299
505,0,4464,4464,4464,733,954
506,0,4464,4464,4464,1659,91
507,0,4462,4462,4462,451,692
508,0,4452,4452,4452,76,18
509,0,4444,4444,4444,1237,166
510,0,4431,4431,4431,298,925
511,0,4428,4428,4428,1950,938
512,0,4428,4428,4428,1744,333
513,0,4423,4423,4423,1678,633
514,0,4421,4421,4421,24,873
515,0,4417,4417,4417,632,1225
516,0,4417,4417,4417,1010,384
517,0,4417,4417,4417,924,92
518,0,4413,4413,4413,1808,340
519,0,4412,4412,4412,605,143
520,0,4411,4411,4411,785,326
521,0,4405,4405,4405,11,1357
522,0,4405,4405,4405,1151,287
523,0,4404,4404,4404,1658,206
524,0,4403,4403,4403,627,975
525,0,4401,4401,4401,765,1414
526,0,4398,4398,4398,1313,985
527,0,4397,4397,4397,755,81
528,0,4394,4394,4394,1081,821
529,0,4394,4394,4394,1071,333
530,0,4385,4385,4385,1796,158
531,0,4378,4378,4378,76,1061
532,0,4374,4374,4374,1800,1228
533,0,4374,4374,4374,1224,843
534,0,4363,4363,4363,236,458
535,0,4359,4359,4359,1792,547
536,0,4355,4355,4355,659,128
537,0,4349,4349,4349,48,908
538,0,4345,4345,4345,1073,76
539,0,4341,4341,4341,1307,1044
540,0,4334,4334,4334,1221,1265
541,0,4332,4332,4332,609,888
542,0,4322,4322,4322,1335,1435
543,0,4314,4314,4314,1268,287
544,0,4311,4311,4311,782,97
545,0,4310,4310,4310,1055,897
546,0,4304,4304,4304,1867,495
547,0,4304,4304,4304,1794,207
548,0,4303,4303,4303,205,846
549,0,4303,4303,4303,1771,566
550,0,4300,4300,4300,456,856
551,0,4300,4300,4300,126,248
552,0,4299,4299,4299,1682,355
553,0,4295,4295,4295,634,240
554,0,4292,4292,4292,1994,1480
555,0,4292,4292,4292,1652,315
556,0,4291,4291,4291,822,833
557,0,4289,4289,4289,1689,1545
558,0,4289,4289,4289,155,594
559,0,4288,4288,4288,1263,259
560,0,4283,4283,4283,1755,902
561,0,4281,4281,4281,553,1252
562,0,4280,4280,4280,1132,16
563,0,4276,4276,4276,69,1418
564,0,4276,4276,4276,1857,176
565,0,4275,4275,4275,768,242
566,0,4268,4268,4268,1134,768
567,0,4267,4267,4267,1231,739
568,0,4264,4264,4264,440,745
569,0,4258,4258,4258,960,912
570,0,4256,4256,4256,754,1353
571,0,4253,4253,4253,844,778
572,0,4250,4250,4250,543,925
573,0,4249,4249,4249,445,859
574,0,4248,4248,4248,1245,1393
575,0,4244,4244,4244,1973,1526
576,0,4244,4244,4244,1048,894
577,0,4237,4237,4237,1876,264
578,0,4229,4229,4229,302,826
579,0,4229,4229,4229,772,271
